Date,Money_hp_cycle,Lending_hp_cycle,Loan interests average percentage_hp_cycle,Deposit interest average percentage_hp_cycle,UK Total Reserve Assets_hp_cycle,Whole economy_hp_cycle,Whole economy_hp_cycle_lsi,Whole economy_hp_cycle_alch,House Price_hp_cycle,Buyers income_hp_cycle,Rental price_hp_cycle,Construction Price Index_hp_cycle,Repair Price Index_hp_cycle
2022-12-31 23:59:59.999999999,-0.8084913613576017,0.4255034893120232,0.6761508490189385,0.38678897588625505,-1860.4725217013038,-0.9370703448315538,-1.90413850943834,-0.9480212832994113,6725.292130493675,557.3191560754713,-5.796753869587292,1.1484775644398155,1.1686587113433262
2023-01-31 23:59:59.999999999,0.5586534614394534,-0.006682415554253418,0.7033228617269325,0.3373782349679595,345.51149195234757,0.8581903351334432,-2.7516233103117003,0.12894189747825635,4981.545833716111,-259.1724250066036,-4.070339575193202,3.204551388499141,1.098265406605634
2023-02-28 23:59:59.999999999,0.431476484510696,-0.8369252286881532,0.43922555063822877,0.3758832422850822,-7096.2199361132225,0.3318707895773656,-2.7260834208516087,-0.4249067363597874,5015.936778163305,-537.2482448820374,-3.428401219559646,2.965192473908587,0.7305389540408811
2023-03-31 23:59:59.999999999,-0.9908311335563866,-1.665881989939651,-0.03593135283922422,0.23266712899668152,-1110.649465919676,-0.19902389825502098,-2.704497279802297,-0.9827743597764851,5080.288235796208,-816.6918751830017,-2.861903472232143,3.3307733042733787,0.6653733307538374
2023-04-30 23:59:59.999999999,-0.40910819781906227,-1.3941516193511738,0.3480313809281741,0.2280669232588819,1635.086135370162,1.830188308298446,-0.5601540145593304,1.7427613596775586,2999.0751496329904,537.7504213642314,0.6384270806620407,3.101460447054933,0.5026117819775067
2023-05-31 23:59:59.999999999,-1.0241247056169895,-1.6222173507158457,0.211295476806864,0.342403495788294,-3724.379048927367,1.2925032670040224,-0.5456549402071147,1.179091002671143,3115.419664897723,256.3890967469779,5.082062596292872,2.7771891660128745,0.3420513464636201
2023-06-30 23:59:59.999999999,-0.636622243998312,-1.450465601742115,0.23401849081738746,0.5359818793207465,-2461.8287780987157,0.7524897392176513,-0.5340624722457363,0.6135841247786828,3253.2356577068567,-25.50274082670512,8.478430896616828,2.057679345709232,0.38345415936797167
2023-07-31 23:59:59.999999999,-0.8472712802399508,-1.3791701361557411,0.3163433056832847,1.0490833285715278,3186.022185599082,1.8655267291239284,0.508098866528897,2.662028400254968,-3167.779344410985,1693.330212052846,10.836606882576007,1.5424580103471044,0.32655860228057065
2023-08-31 23:59:59.999999999,-0.9566980717407695,-1.4085039909045844,0.6583965528440157,0.971951877292085,1957.4092118276167,1.3225409846755838,0.5153416409925882,2.0945688933461213,-2997.153733070183,1411.1450298189666,13.165076675189994,0.7309092897308176,-0.028923571969599493
2023-09-30 23:59:59.999999999,-4.165470037616283,-2.1385444272326057,0.20028289545391864,0.8747587062249353,-5141.429273481306,0.7787297033580245,0.5211431313775989,1.5267658052148647,-2815.1959152083728,1129.0811945291498,15.471573853333211,0.12231019852492864,-0.3833032882342735
2023-10-31 23:59:59.999999999,-2.674088159615918,-0.8692708936066201,0.06206127468449196,0.7676074994544484,-3566.9745509232453,1.5268982395326276,1.488644830302178,1.1131338808506968,-8260.006162087491,224.1801920582002,17.76291775444338,-1.6841130061957301,-0.6368894627838557
2023-11-30 23:59:59.999999999,-1.482764150736485,0.6994856715362257,0.2837767231728243,0.4005411939326171,511.52232212916715,0.9822978691091606,1.4928520398893141,0.5451818398400263,-8064.489245253266,-57.5949001353365,19.04485330110765,-2.4891425611199622,-0.8899643936048847
2023-12-31 23:59:59.999999999,1.0084759765918423,1.067954695793063,0.28546996374526756,-0.026450579464918356,3996.6632022030535,0.4375738333974226,1.4967666841487812,-0.022758899194684545,-7865.97632471245,-339.29657266183494,21.32189187995823,-3.6934437506446898,-1.1427661502490025
2024-01-31 23:59:59.999999999,0.09970917967158144,1.5363170313671668,0.01716201251128524,-0.523406005223201,-945.6519851536432,0.6716031585774118,1.3580870168098471,-0.06999477748097149,-17638.238526496163,-358.97331648581894,24.59722231836986,-3.397509002044245,-1.3954709991848517
